Id,colony,image,area,xcoord,ycoord,b_pres
0,Cape Washington,2024-07-10-12-08-23_UMBRA-04_GEC.tif,639.5015151,165.3924221,-74.64652128,yes
0,Cape Washington,2024-07-10-12-08-23_UMBRA-04_GEC.tif,146.1229059,165.3941434,-74.64599816,yes
0,Cape Washington,2024-08-06-12-17-34_UMBRA-04_GEC.tif,140.8722559,165.3949755,-74.64752046,yes
0,Cape Washington,2024-08-06-12-17-34_UMBRA-04_GEC.tif,242.0538254,165.3942873,-74.64733585,yes
0,Cape Washington,2024-08-06-12-17-34_UMBRA-04_GEC.tif,69.16700855,165.3952571,-74.64685257,yes
0,Cape Washington,2024-08-06-12-17-34_UMBRA-04_GEC.tif,89.94372169,165.3947984,-74.64677094,yes
0,Cape Washington,2024-08-06-12-17-34_UMBRA-04_GEC.tif,191.2890485,165.3931275,-74.64610147,yes
0,Cape Washington,2024-08-06-12-17-34_UMBRA-04_GEC.tif,59.79190056,165.3944812,-74.64663726,yes
0,Cape Washington,2024-08-06-12-17-34_UMBRA-04_GEC.tif,91.6631738,165.3948963,-74.64660953,yes
0,Cape Washington,2024-08-06-12-17-34_UMBRA-04_GEC.tif,74.42771322,165.3948487,-74.64648184,yes
0,Cape Washington,2024-08-06-12-17-34_UMBRA-04_GEC.tif,148.1799274,165.3942348,-74.64645701,yes
0,Cape Washington,2024-08-06-12-17-34_UMBRA-04_GEC.tif,33.98284747,165.3936759,-74.645528,yes
0,Cape Washington,2024-08-09-21-35-14_UMBRA-04_GEC.tif,1181.403697,165.3980739,-74.64881764,yes
0,Cape Washington,2024-08-09-21-35-14_UMBRA-04_GEC.tif,167.315549,165.3979807,-74.64856197,yes
0,Cape Washington,2024-08-09-21-35-14_UMBRA-04_GEC.tif,20.38970847,165.3978888,-74.64825774,yes
0,Cape Washington,2024-08-09-21-35-14_UMBRA-04_GEC.tif,185.4064177,165.3949,-74.64700208,yes
0,Cape Washington,2024-08-09-21-35-14_UMBRA-04_GEC.tif,21.38920397,165.3956644,-74.64720122,yes
0,Cape Washington,2024-08-09-21-35-14_UMBRA-04_GEC.tif,215.7910814,165.3965672,-74.64741039,yes
0,Cape Washington,2024-08-09-21-35-14_UMBRA-04_GEC.tif,59.86978128,165.3970331,-74.64774584,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,303.3661141,168.3939259,-76.17725851,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,142.9275609,168.3942521,-76.17747247,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,228.8260783,168.3939467,-76.17700423,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,59.63202867,168.3923295,-76.17718825,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,394.1294029,168.3919084,-76.17758199,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,33.98385987,168.3926069,-76.17771842,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,48.31583816,168.3909954,-76.17773525,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,209.8384245,168.3925044,-76.17781835,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,96.2743693,168.3892992,-76.17676876,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,44.36561144,168.3907628,-76.17651189,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,73.4861269,168.3911823,-76.17643033,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,49.98327058,168.3920243,-76.17654901,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,75.59026778,168.390389,-76.17703897,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,26.7186188,168.3909173,-76.17705829,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,64.39465038,168.3893752,-76.17724263,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,21.39871549,168.3898702,-76.17750624,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,81.40643068,168.3910669,-76.17738601,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,92.68144961,168.3917017,-76.17742391,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,50.43982937,168.3910677,-76.17753044,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,25.13058794,168.3915712,-76.17753815,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,17.92489805,168.3896911,-76.17657089,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,24.3961237,168.3915704,-76.17644209,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,91.9327109,168.3860428,-76.17995346,yes
0,Franklin Island,2024-05-09-21-19-25_UMBRA-04_GEC.tif,249.3605419,168.3923533,-76.17667964,yes
0,Franklin Island,2024-05-09-21-19-25_UMBRA-04_GEC.tif,265.4592044,168.3917269,-76.17702896,yes
0,Franklin Island,2024-05-09-21-19-25_UMBRA-04_GEC.tif,73.82358347,168.3890007,-76.17694174,yes
0,Franklin Island,2024-05-09-21-19-25_UMBRA-04_GEC.tif,82.37909959,168.3886921,-76.17680938,yes
0,Franklin Island,2024-05-09-21-19-25_UMBRA-04_GEC.tif,78.46857364,168.3911572,-76.17720182,yes
0,Franklin Island,2024-05-09-21-19-25_UMBRA-04_GEC.tif,46.60870502,168.3904051,-76.17737007,yes
0,Franklin Island,2024-05-09-21-19-25_UMBRA-04_GEC.tif,120.8292961,168.3923453,-76.17755014,yes
0,Franklin Island,2024-05-09-21-19-25_UMBRA-04_GEC.tif,90.2200018,168.3928025,-76.17762431,yes
0,Franklin Island,2024-05-09-21-19-25_UMBRA-04_GEC.tif,13.81408967,168.3910554,-76.17684543,yes
0,Franklin Island,2024-05-09-21-19-25_UMBRA-04_GEC.tif,56.92315583,168.3907463,-76.17684704,yes
0,Franklin Island,2024-05-09-21-19-25_UMBRA-04_GEC.tif,86.84543628,168.3857964,-76.17984041,yes
0,Franklin Island,2024-05-24-21-23-43_UMBRA-05_GEC.tif,331.9381453,168.3924266,-76.17724367,yes
0,Franklin Island,2024-05-24-21-23-43_UMBRA-05_GEC.tif,151.2963982,168.3858022,-76.17983451,yes
0,Franklin Island,2024-06-07-18-46-38_UMBRA-05_GEC.tif,83.68922502,168.3897472,-76.17775637,yes
0,Franklin Island,2024-06-07-18-46-38_UMBRA-05_GEC.tif,73.48612689,168.3908428,-76.17747732,yes
0,Franklin Island,2024-06-07-18-46-38_UMBRA-05_GEC.tif,34.30146605,168.3929909,-76.17747689,yes
0,Franklin Island,2024-06-07-18-46-38_UMBRA-05_GEC.tif,60.78188023,168.3935144,-76.17745285,yes
0,Franklin Island,2024-06-07-18-46-38_UMBRA-05_GEC.tif,89.94209641,168.3931782,-76.17690764,yes
0,Franklin Island,2024-06-07-18-46-38_UMBRA-05_GEC.tif,96.8897313,168.3897164,-76.17734475,yes
0,Franklin Island,2024-06-07-18-46-38_UMBRA-05_GEC.tif,90.22000186,168.3914817,-76.17720275,yes
0,Franklin Island,2024-06-07-18-46-38_UMBRA-05_GEC.tif,37.04081926,168.391816,-76.17726545,yes
0,Franklin Island,2024-06-07-18-46-38_UMBRA-05_GEC.tif,64.45420153,168.3916877,-76.1770222,yes
0,Franklin Island,2024-06-07-18-46-38_UMBRA-05_GEC.tif,107.0928295,168.3927699,-76.176702,yes
0,Franklin Island,2024-06-07-18-46-38_UMBRA-05_GEC.tif,60.3847174,168.3868509,-76.17956688,yes
0,Franklin Island,2024-08-09-20-49-47_UMBRA-05_GEC.tif,224.4681586,168.3888998,-76.17647879,yes
0,Franklin Island,2024-08-09-20-49-47_UMBRA-05_GEC.tif,87.91735704,168.3894032,-76.17660368,yes
0,Franklin Island,2024-08-09-20-49-47_UMBRA-05_GEC.tif,69.13889248,168.3899664,-76.17651715,yes
0,Franklin Island,2024-08-09-20-49-47_UMBRA-05_GEC.tif,41.4476048,168.3901571,-76.17616644,yes
0,Franklin Island,2024-08-09-20-49-47_UMBRA-05_GEC.tif,133.5335428,168.390806,-76.17635153,yes
0,Franklin Island,2024-08-09-20-49-47_UMBRA-05_GEC.tif,68.12652285,168.3907884,-76.17617179,yes
0,Franklin Island,2024-08-09-20-49-47_UMBRA-05_GEC.tif,253.9453605,168.3915089,-76.17625375,yes
0,Cape Crozier,2024-04-23-15-16-44_UMBRA-07_GEC.tif,509.9549111,169.2766368,-77.45248853,yes
0,Cape Crozier,2024-04-23-15-16-44_UMBRA-07_GEC.tif,21.02821995,169.2740754,-77.45291045,yes
0,Cape Crozier,2024-04-23-15-16-44_UMBRA-07_GEC.tif,70.73694103,169.2744856,-77.4528285,yes
0,Cape Crozier,2024-05-02-15-27-32_UMBRA-07_GEC.tif,359.1043746,169.2730624,-77.45296668,yes
0,Cape Crozier,2024-05-02-15-27-32_UMBRA-07_GEC.tif,257.9440344,169.2755525,-77.45252104,yes
0,Cape Crozier,2024-05-02-15-27-32_UMBRA-07_GEC.tif,44.7813986,169.275551,-77.45154943,yes
0,Cape Crozier,2024-05-02-15-27-32_UMBRA-07_GEC.tif,100.3755328,169.2754572,-77.45143736,yes
0,Cape Crozier,2024-05-17-22-24-29_UMBRA-07_GEC.tif,445.3576559,169.2786512,-77.45185654,yes
0,Cape Crozier,2024-05-17-22-24-29_UMBRA-07_GEC.tif,104.7943992,169.2763595,-77.4523074,yes
0,Cape Crozier,2024-06-01-14-57-01_UMBRA-07_GEC.tif,129.0143799,169.2772482,-77.45193385,yes
0,Cape Crozier,2024-06-01-14-57-01_UMBRA-07_GEC.tif,24.08956986,169.2766751,-77.45197802,yes
0,Cape Crozier,2024-06-01-14-57-01_UMBRA-07_GEC.tif,166.1967678,169.2764784,-77.4518859,yes
0,Cape Crozier,2024-06-01-14-57-01_UMBRA-07_GEC.tif,78.83030751,169.2771796,-77.45173116,yes
0,Cape Crozier,2024-06-01-14-57-01_UMBRA-07_GEC.tif,19.01648265,169.2776537,-77.4518383,yes
0,Cape Crozier,2024-06-01-14-57-01_UMBRA-07_GEC.tif,70.02075481,169.2867707,-77.45006371,yes
0,Cape Crozier,2024-06-24-21-20-53_UMBRA-08_GEC.tif,91.29646532,169.2813021,-77.45133274,yes
0,Cape Crozier,2024-06-24-21-20-53_UMBRA-08_GEC.tif,151.07303,169.2810257,-77.45113105,yes
0,Cape Crozier,2024-06-20-12-46-04_UMBRA-07_GEC.tif,102.8661231,169.2798253,-77.4514163,yes
0,Cape Crozier,2024-06-20-12-46-04_UMBRA-07_GEC.tif,179.4780229,169.281151,-77.45118825,yes
0,Cape Crozier,2024-06-20-12-46-04_UMBRA-07_GEC.tif,40.89926575,169.2805003,-77.45113024,yes
0,Cape Crozier,2024-06-20-12-46-04_UMBRA-07_GEC.tif,81.17639464,169.2801006,-77.45109597,yes
0,Cape Crozier,2024-06-20-12-46-04_UMBRA-07_GEC.tif,88.25572196,169.2854872,-77.44990874,yes
0,Cape Crozier,2024-07-16-19-42-39_UMBRA-07_GEC.tif,274.6757767,169.283064,-77.45059827,yes
0,Atka Bay,2024-04-12-20-38-35_UMBRA-06_GEC.tif,116.8903701,-8.15839976,-70.61952415,yes
0,Atka Bay,2024-04-12-20-38-35_UMBRA-06_GEC.tif,23.22298204,-8.1587744,-70.61958714,yes
0,Atka Bay,2024-04-12-20-38-35_UMBRA-06_GEC.tif,18.85591867,-8.15934119,-70.61982649,yes
0,Atka Bay,2024-04-12-20-38-35_UMBRA-06_GEC.tif,4.530383402,-8.15884913,-70.61973511,yes
0,Atka Bay,2024-04-12-20-38-35_UMBRA-06_GEC.tif,6.10180791,-8.1587447,-70.61982448,yes
0,Atka Bay,2024-05-24-09-59-25_UMBRA-07_GEC.tif,183.5738085,-8.15635849,-70.61672031,yes
0,Atka Bay,2024-06-07-09-24-36_UMBRA-04_GEC.tif,27.63539455,-8.16077338,-70.62170903,yes
0,Cape Roget,2024-05-24-21-22-03_UMBRA-05_GEC.tif,223.5443615,170.5981355,-71.98336896,yes
0,Cape Roget,2024-05-24-21-22-03_UMBRA-05_GEC.tif,171.8083347,170.5979303,-71.98353007,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,85.66763528,170.5985001,-71.98479931,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,124.2927981,170.5987713,-71.98466486,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,60.73718366,170.5993385,-71.98442343,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,44.03798113,170.5975054,-71.98415963,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,71.81480161,170.5980012,-71.98421353,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,20.54761917,170.5988156,-71.98503314,yes
0,Cape Roget,2024-06-01-13-23-51_UMBRA-07_GEC.tif,74.1544693,170.6010535,-71.9846667,yes
0,Cape Roget,2024-07-10-13-13-50_UMBRA-07_GEC.tif,151.2114366,170.602651,-71.98499539,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,55.99030722,165.3763829,-74.64722702,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,288.4965685,165.3911349,-74.64830816,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,13.23350441,165.3901559,-74.64818597,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,46.80060509,165.392758,-74.64742774,yes
0,Cape Washington,2024-04-29-11-25-34_UMBRA-04_GEC.tif,17.06688732,165.3920841,-74.64754172,yes
0,Cape Washington,2024-05-24-21-23-01_UMBRA-05_GEC.tif,140.1351452,165.3779526,-74.64812905,yes
0,Cape Washington,2024-06-06-14-00-06_UMBRA-08_GEC.tif,66.30144384,165.3955019,-74.64686663,yes
0,Franklin Island,2024-04-23-15-17-29_UMBRA-07_GEC.tif,116.8238632,168.3951361,-76.17710934,yes
0,Franklin Island,2024-05-02-15-28-16_UMBRA-07_GEC.tif,138.5416972,168.3904523,-76.17672956,yes
0,Franklin Island,2024-05-24-21-23-43_UMBRA-05_GEC.tif,682.5705035,168.3900798,-76.17732586,yes
0,Franklin Island,2024-05-24-21-23-43_UMBRA-05_GEC.tif,4.5931688,168.3928946,-76.17720392,yes
0,Franklin Island,2024-06-07-18-46-38_UMBRA-05_GEC.tif,248.781394,168.3941758,-76.17730977,yes
0,Atka Bay,2024-07-12-22-45-13_UMBRA-05_GEC.tif,9.271478278,-8.15673273,-70.61641796,yes
0,Franklin Island,2024-03-29-19-15-03_UMBRA-04_GEC.tif,0,NA,NA,no
0,Franklin Island,2024-03-30-10-08-04_UMBRA-06_GEC.tif,0,NA,NA,no
0,Franklin Island,2024-04-06-21-02-03_UMBRA-05_GEC.tif,0,NA,NA,no
0,Cape Washington,2024-03-30-12-16-12_UMBRA-08_GEC.tif,0,NA,NA,no
0,Cape Roget,2024-03-30-10-57-25_UMBRA-05_GEC.tif,0,NA,NA,no
0,Cape Roget,2024-04-12-13-42-46_UMBRA-07_GEC.tif,0,NA,NA,no
0,Cape Crozier,2024-03-23-02-39-08_UMBRA-06_GEC.tif,0,NA,NA,no
0,Cape Crozier,2024-04-04-13-25-53_UMBRA-05_GEC.tif,0,NA,NA,no
0,Cape Crozier,2024-04-06-22-22-05_UMBRA-07_GEC.tif,0,NA,NA,no
0,Atka Bay,2024-03-22-20-13-47_UMBRA-06_GEC.tif,0,NA,NA,no
